  T[K], Heat Capacity erg/cm3/K
   0.00000000000000000000000000000000000         0.00000000000000000000000000000000000      
   14.1666666666666666666666666666666662         178587.987370021615659318951344968453      
   28.3333333333333333333333333333333323         773153.573587110891784779747836894206      
   42.5000000000000000000000000000000000         2437205.78492458096792310788375450630      
   56.6666666666666666666666666666666646         5312457.05739710087985940554614096214      
   70.8333333333333333333333333333333292         9156845.16898281351618564825458634931      
   85.0000000000000000000000000000000000         12767398.4459790454988691074808801755      
   99.1666666666666666666666666666666584         16482676.2208762570345902728602421181      
   113.333333333333333333333333333333329         19590787.4526888205309027464902972124      
   127.500000000000000000000000000000000         21978146.3342348925604099142878309090      
   141.666666666666666666666666666666658         24209812.8260189546746740606793074411      
   155.833333333333333333333333333333317         26029155.7116358949053413717163136974      
   170.000000000000000000000000000000000         27472860.9916522423226292821932180757      
   184.166666666666666666666666666666658         28799148.0635225641116407900233501734      
   198.333333333333333333333333333333317         29944000.1397014598399931288270383587      
   212.500000000000000000000000000000000         30959455.9113349828006105105761548552      
   226.666666666666666666666666666666658         31765750.8702986643354782390366746681      
   240.833333333333333333333333333333317         32539901.2852535441196548426246453741      
   255.000000000000000000000000000000000         33291792.9416102573503480909206670808      
   269.166666666666666666666666666666634         33969116.4950664961137353384455373826      
   283.333333333333333333333333333333317         34545885.1939027788229084692862679192      
   297.500000000000000000000000000000000         35113459.1677637838554996947222356306      
   311.666666666666666666666666666666634         35608743.3945254260446358665427565645      
   325.833333333333333333333333333333317         36131758.1537715441775995131924414846      
   340.000000000000000000000000000000000         36640235.7201336853540811228004566941      
