 # lamda[mkm], Qabs for a=1nm, 3nm, 10nm
   1.62220244831627726565588619782503115E-0003   1.50716165715628973754658600251897247E-0002   4.42686243141508776228229639191086886E-0002  0.133692460919868554684767735942312955      
   1.63345266305675103491759016685898562E-0003   1.52819211101275321798780518237667853E-0002   4.61981552139103552719272352782218836E-0002  0.134780332682660775508217521948913462      
   1.64478089970616603438229639486231642E-0003   1.54951601712585341042615583295651471E-0002   4.82117883316810779460725229482915904E-0002  0.135877056589875635010579439303431703      
   1.65618769935804050006405097407537460E-0003   1.57113747023493892442161065855347701E-0002   5.03131894201469195767663680424555559E-0002  0.136982704672485495344805284836679560      
   1.66767360685845652407999894930157369E-0003   1.59306062221604740106037514193832152E-0002   5.25061840106879298874150140383913266E-0002  0.138097349547587473493665522289209192      
   1.67923917083208464193436873148375417E-0003   1.61528968287917267834696122919771631E-0002   5.47947643776340506743068846236919465E-0002  0.139221064423172809458992574387983642      
   1.69088494370838890417774574432965513E-0003   1.63782892077665676875787557291351106E-0002   5.71830968060688733983090429660324515E-0002  0.140353923102935043378097256404955963      
   1.70261148174801368412756477081814048E-0003   1.66068266402286188104348436432235995E-0002   5.96755291764142351451616961443769039E-0002  0.135052330152476335279440822688730168      
   1.71441934506935348201637815795347768E-0003   1.30918000675681559574504505756012739E-0002   6.22765988796031390814816475164602110E-0002  0.103675489094569211350285604033917101      
   1.72630909767530699467528617105887087E-0003   9.15998933419919413603632503963190369E-0003   4.95391435999389979487017646795602307E-0002   7.95884604646419849915398311437058931E-0002
   1.73828130748021672866136386914312075E-0003   6.40900442793186461453162346850168532E-0003   3.39946581125048253437567483647277401E-0002   6.10975949518205688862374059291201434E-0002
   1.75033654633699544360040630183262130E-0003   4.48421240010551068997801800695660823E-0003   2.33277504657450956642981961550323684E-0002   4.69027304599655839658357359723269061E-0002
   1.76247539006444072144026392297709232E-0003   3.13748587247407632747507090625512304E-0003   1.60079251272685757604877946502250453E-0002   3.60057728350014603955183718052523338E-0002
   1.77469841847473896629587912902027924E-0003   2.19521662259860775620898682331570543E-0003   1.09849283263092305625854133659538161E-0002   2.76405161220262224262570371864819713E-0002
   1.78700621540116014861529197041014791E-0003   2.09972227451536670746997352894200107E-0003   7.53805689212019351332845766675200999E-0003   2.14639588149373993816515446312088346E-0002
   1.79939936872594461650679053716840229E-0003   2.13456487368947222281408061825267808E-0003   7.00216643920616190837774380651626571E-0003   2.18072982726269996300853424269946806E-0002
   1.81187847040838330624147446797757074E-0003   2.16998564776410718134164904209634888E-0003   7.10579509725631277569164437033093433E-0003   2.21561298198338678330497362142194028E-0002
   1.82444411651309269318321667656412830E-0003   2.20599419092063365169828240193652278E-0003   7.21095740904956041105633344670166099E-0003   2.25105413085266319417866797430860300E-0002
   1.83709690723848583369978996953358657E-0003   2.24260025654538078770638320365908421E-0003   7.31767607191546568205201661595984384E-0003   2.28706219959620834635175242254752940E-0002
   1.84983744694544085797521604598772434E-0003   2.27981375987147747547358863492685324E-0003   7.42597411909302893273400078300690885E-0003   2.32364625671642960682651973711516450E-0002
   1.86266634418616828307464180234924271E-0003   2.31764478066452330956284897598065271E-0003   7.53587492470198633049186587307159868E-0003   2.36081551577633222426876992889916573E-0002
   1.87558421173327852510970239961446077E-0003   2.35610356595282534744278871453238163E-0003   7.64740220878767898123218385624149207E-0003   2.39857933771992198344072604399469969E-0002
   1.88859166660905099891484579270069318E-0003   2.39520053280294016266271977255048678E-0003   7.76058004244058365407652178579882670E-0003   2.43694723322972523373364629079396210E-0002
   1.90168933011490620327392612644129245E-0003   2.43494627114127298873122010895684335E-0003   7.87543285299161007108658475150194618E-0003   2.47592886512202002472722807859794190E-0002
   1.91487782786108219943198349155241262E-0003   2.47535154662249822084445546552037014E-0003   7.99198542928428607033257501336990972E-0003   2.51553405078038157910936398724311977E-0002
   1.92815778979651690038997811761946766E-0003   2.51642730354557822478946989548509309E-0003   8.11026292702496854543861381313717759E-0003   2.55577276462815498261766072084331403E-0002
   1.94152985023893759831080448164029853E-0003   2.55818466781817029497363653506995356E-0003   8.23029087421223490515207530285685284E-0003   2.59665514064047777434351818736181288E-0002
   1.95499464790515916726364458674588128E-0003   2.60063494997022471009648073497632912E-0003   8.35209517664662688612660769091163773E-0003   2.63819147489648508123950832862250590E-0002
   1.96855282594159238850110262967474350E-0003   2.64378964821759015903424825027229348E-0003   8.47570212352193589466994673723079370E-0003   2.68039222817234006049980823405467367E-0002
   1.98220503195496385550007151971018825E-0003   2.68766045157645635465988656722850654E-0003   8.60113839309923665243043051878326400E-0003   2.72326802857574269519017189042214704E-0002
   1.99595191804324892610339463017778781E-0003   2.73225924302947742324041983011287523E-0003   8.72843105846489378067886692702742117E-0003   2.76682967422258043467778045288986365E-0002
   2.00979414082681919927558647499037662E-0003   2.77759810274443365546979052025580061E-0003   8.85760759337378408183976707920144606E-0003   2.81108813595639478468312342708247637E-0002
   2.02373236147980600423264977359194907E-0003   2.82368931134630343589976868523838630E-0003   8.98869587817899566914966654915304851E-0003   2.85605456011134873481874690290080065E-0002
   2.03776724576168140002386303540578530E-0003   2.87054535324363163437906513931786241E-0003   9.12172420584928375973993154431190811E-0003   2.90174027131939086700893043677750739E-0002
   2.05189946404905819403280519127296416E-0003   2.91817892001009545001986411047082466E-0003   9.25672128807558188708545680491017706E-0003   2.94815677536232311895923191198056290E-0002
   2.06612969136771049832632817397289923E-0003   2.96660291382218364916517256652072190E-0003   9.39371626146788650971699189749341056E-0003   2.99531576206949048566861527498439024E-0002
   2.08045860742481635331418439391069787E-0003   3.01583045095392033787933000236209621E-0003   9.53273869384385249851196873703980583E-0003   3.04322910826182243169763598186530475E-0002
   2.09488689664142395878906692603166700E-0003   3.06587486532957986074459562387088023E-0003   9.67381859061045677896652719614448831E-0003   3.09190888074296746041754807807574535E-0002
   2.10941524818514306309743256604229592E-0003   3.11674971213535512540410626123351251E-0003   9.81698640124010749188213334155214327E-0003   3.14136733933827414670714687166556967E-0002
   2.12404435600306307194616188780545658E-0003   3.16846877149095762060030306263656123E-0003   9.96227302584259642020916824580450097E-0003   3.19161693998238398952363135704641114E-0002
   2.13877491885489944917937973709560622E-0003   3.22104605218214362874338399501869458E-0003   1.01097098218343131157767085131244977E-0002   3.24267033785621368348549979080361958E-0002
   2.15360764034636999276413149007692076E-0003   3.27449579545517763670345075155744681E-0003   1.02593286107061601517671082485792467E-0002   3.29454039057411684715276296203615750E-0002
   2.16854322896280258020360573551118526E-0003   3.32883247887426072502274456326735347E-0003   1.04111616848916302295966869786105767E-0002   3.34724016142202788320517606223913363E-0002
   2.18358239810297598865273726757497598E-0003   3.38407082024296877063484149768435806E-0003   1.05652418147365274869376428460774749E-0002   3.40078292264740348538546437948998145E-0002
   2.19872586611319540614384349823659355E-0003   3.44022578159076263607544493872235405E-0003   1.07216022555718372916271045098621648E-0002   3.45518215880179035212527401971736553E-0002
   2.21397435632160426153997437381155946E-0003   3.49731257322565014377066815372404149E-0003   1.08802767548912710688919202816014746E-0002   3.51045157013686092049216553706233150E-0002
   2.22932859707273401212142605681187732E-0003   3.55534665785409755206756850609282277E-0003   1.10412995596350353014773452245389839E-0002   3.56660507605477239982428752393492050E-0002
   2.24478932176229353907692117216430676E-0003   3.61434375476930646508152370305463605E-0003   1.12047054235813967687803237736285117E-0002   3.62365681861371806554671404122179887E-0002
   2.26035726887219981261583621609213849E-0003   3.67431984410899062610971220783780663E-0003   1.13705296148476393569018383360949186E-0002   3.67862249967660522701862558937469937E-0002
   2.27603318200585149994210645131895598E-0003   3.73529117118380586931522972192740945E-0003   1.15388079235020313816692965845770628E-0002   3.73288607681010465147287231628704925E-0002
   2.29181780992364720093461071984950725E-0003   3.79727425087760564172122756545671058E-0003   1.17095766692884463262349707062706110E-0002   3.78795009916558107993210318491891165E-0002
   2.30771190657875000806348736799493872E-0003   3.86028587212071396245249507029152205E-0003   1.18828727094653042090013051609204053E-0002   3.84382637415764357018402591476665943E-0002
   2.32371623115310009883751601508894257E-0003   3.92434310243742746389274112321347034E-0003   1.20587334467605254716062315747111961E-0002   3.90052688337276943834986494918598305E-0002
   2.33983154809367708092498019566856484E-0003   3.98946329256897826534651762650038020E-0003   1.22371968374442143158468905401446570E-0002   3.95806378513852374486115113615998848E-0002
   2.35605862714901382201986885041958375E-0003   4.05566408117320986935122227863377923E-0003   1.24183013995208138281325942183096129E-0002   4.01644941713067748838016355434205325E-0002
   2.37239824340596350853745004406466342E-0003   4.12041968750253319408564148306197907E-0003   1.26020862210425010158216846977831527E-0002   4.07569629901878355373682413954342665E-0002
   2.38885117732672168931873191047293884E-0003   4.18315349259612346198820362656276419E-0003   1.27885909685456160471775287013486284E-0002   4.13581713515077770647638888934040259E-0002
   2.40541821478610507270269140758719235E-0003   4.24684242619603003039889698096493758E-0003   1.29778558956119465413239819780631951E-0002   4.19682481727718029477874748123457614E-0002
   2.42210014710908885758898275501259515E-0003   4.31150103023004154571629561211902106E-0003   1.31699218515567147022215829470962271E-0002   4.25873242731548281111592758442095531E-0002
   2.43889777110860439146272020751029711E-0003   4.37714406802826310889223191055070109E-0003   1.33648302902451424371386420874448593E-0002   4.32155324015531208288036160229311972E-0002
   2.45581188912359896078745393289661966E-0003   4.44378652769398886150760479918614642E-0003   1.35626232790394973512585045606834853E-0002   4.38530072650497360519033230025043270E-0002
   2.47284330905735953169321714833259145E-0003   4.51144362552589644676583280233214964E-0003   1.37633435078785506719351520143967535E-0002   4.44998855577998440203574582927448780E-0002
   2.48999284441610227149411537909631740E-0003   4.58013080949234472612298077567293514E-0003   1.39670342984914067347621916174805110E-0002   4.51563059903421480576962001076017648E-0002
   2.50726131434782969426495694065635560E-0003   4.64986376275856802887380196359202065E-0003   1.42038735716361496021841826230799243E-0002   4.58224093193426768160912222847756775E-0002
   2.52464954368145728648949388656159231E-0003   4.72065840726757228974008737257473466E-0003   1.44576623683949512360930786090938886E-0002   4.64983383777773289524382457239756780E-0002
   2.54215836296621148166456529500996775E-0003   4.79253090737555069111947810873064658E-0003   1.47159857558789828365419942693082454E-0002   4.71842381055596422984614366456413055E-0002
   2.55978860851130086570542470412110528E-0003   4.86549767354264887494893509780052180E-0003   1.49789247562346431038771567886341689E-0002   4.78802555806203550575710481763182941E-0002
   2.57754112242586250804840983193790983E-0003   4.93957536607992242695966139431168804E-0003   1.52465618392777246989142824434262632E-0002   4.85865400504454234392677965445628638E-0002
   2.59541675265918532648849880746675199E-0003   5.01478089895334216633499610442062620E-0003   1.55189809483597577966745253376803350E-0002   4.93032429640792584490035572342843083E-0002
   2.61341635304121240702182069228328346E-0003   5.09113144364571579935913976330932498E-0003   1.57962675266965225107418402996848931E-0002   5.00305180046000443086581194938638154E-0002
   2.63154078332332421328748114021312189E-0003   5.16864443307740771953662463263793115E-0003   1.60785085441669880258649141635287377E-0002   5.07685211220741022115669625443824377E-0002
   2.64979090921940463361976306054849391E-0003   5.24733756558675216188958653485992352E-0003   1.63657925245910838239717650675418141E-0002   5.15174105669963658380418666651419574E-0002
   2.66816760244719182723150796716106631E-0003   5.32722880897106854876747455243540849E-0003   1.66582095734948585726270923805181862E-0002   5.22773469242241392945913946972444541E-0002
   2.68667174076991584465292160507787859E-0003   5.40833640458920170164386844197000718E-0003   1.69558514063717351122460766003950833E-0002   5.30484931474114139149235398857857714E-0002
   2.70530420803822501124782721616742056E-0003   5.49067887152652364118695897324407157E-0003   1.72588113774487255770298202158051978E-0002   5.38310145939511276959795106016681661E-0002
   2.72406589423240307642216571134302124E-0003   5.57427501082334795958148378160084180E-0003   1.75671845089666290634099113642266589E-0002   5.46250790604328600607216618849937400E-0002
   2.74295769550487914502797287043132270E-0003   5.65914390976772222790683541343425808E-0003   1.78810675209833954684575964270656352E-0002   5.54308568186235651645354481152143486E-0002
   2.76198051422303242145081287383513340E-0003   5.74530494625357860064458176672230438E-0003   1.82005588617100032097892500653428138E-0002   5.62485206519790591176049383889722643E-0002
   2.78113525901229381095038296425144962E-0003   5.83277779320523770245500765424032515E-0003   1.85257587383883655594501452715332433E-0002   5.70782458926940903055334840956916297E-0002
   2.80042284479954643700339845644853329E-0003   5.92158242306927603263384449596844477E-0003   1.88567691487209503294684365914583803E-0002   5.79202104592989374792098911815225011E-0002
   2.81984419285682714767559793760451103E-0003   6.01173911237478250359632509627599448E-0003   1.91936939128619706895622632067740410E-0002   5.87745948948105974772302519171067311E-0002
   2.83940023084533109842645730613807187E-0003   6.10326844636304534484797100010386121E-0003   1.95366387059801810321291672503158618E-0002   5.96415824054467433652060568718626921E-0002
   2.85909189285972151322665498910083313E-0003   6.19619132368772645675544883276449617E-0003   1.98857110914034910813925673750192947E-0002   6.05213588999107544515206500522207158E-0002
   2.87892011947274674044518072523728533E-0003   6.29052896118659639264606002395982183E-0003   2.02410205543557939286558647266938758E-0002   6.14141130292562420944149782045321348E-0002
   2.89888585778016673464092296637429141E-0003   6.38630289872591948701570550674330134E-0003   2.06026785362965894212566369391100874E-0002   6.23200362273396194769480938606598711E-0002
   2.91899006144599111017330632619047990E-0003   6.48353500411859523564319191581304998E-0003   2.09707984698741733972797085518402961E-0002   6.32393227518693896210335114429901216E-0002
   2.93923369074803092742878654712961416E-0003   6.58224747811717887398101729759257782E-0003   2.13454958145033557006780229692978362E-0002   6.41721697260609538664378467697499993E-0002
   2.95961771262376638744545701365224579E-0003   6.68246285948292119716445624909115727E-0003   2.17268880925788657925230670177330790E-0002   6.51187771809058728827806001277342871E-0002
   2.98014310071653262580739369341181809E-0003   6.78420403013198502225556359300373094E-0003   2.21150949263358041550994665964308826E-0002   6.60793480980646440400356100386609370E-0002
   3.00081083542202581187438528158122969E-0003   6.88749422036001331487977337296550746E-0003   2.25102380753687006290063697288770464E-0002   6.70540884533921926640584482903541716E-0002
   3.02162190393513177471208800019958405E-0003   6.99235701414624189224356653964682806E-0003   2.29124414748209473929838008485425121E-0002   6.80432072611054103769194453849709684E-0002
   3.04257730029707939249314073994538363E-0003   7.09881635453836777672695451482387090E-0003   2.33218312742565845566350615770240131E-0002   6.90469166186022113964016348617656511E-0002
   3.06367802544292099765211187010011967E-0003   7.20689654911940271297120573872244394E-0003   2.37385358772266303535138586295630629E-0002   7.00654317519417173744483358329144319E-0002
   3.08492508724934206569706503076073271E-0003   7.31662227555776008084039460794019600E-0003   2.41626859815423657633128689072244375E-0002   7.10989710619953231205734819894931438E-0002
   3.10631950058280247130877364528370292E-0003   7.42801858724184244109914186277007172E-0003   2.45944146202682051254539891550634781E-0002   7.21477561712785394136781780892323133E-0002
   3.12786228734801161119593401040670806E-0003   7.54216684951081650958001753314033166E-0003   2.50338572034470100017854502885950560E-0002   7.32120119714736550851967651464530856E-0002
   3.14955447653673970912188110650269191E-0003   7.65963876816592468123786632918419684E-0003   2.54811515605709332741258085849087373E-0002   7.42919666716534086893273792833067592E-0002
   3.17139710427696763457606143721574331E-0003   7.77894035353987604502494217642412471E-0003   2.59364379838111142951128803735847180E-0002   7.53878518472160103940498172139169106E-0002
   3.19339121388237758273263025516210415E-0003   7.90010010333952998270463019836588627E-0003   2.63998592720197839215577048757124770E-0002   7.64999024895420072619302502538432484E-0002
   3.21553785590218697961978877655895361E-0003   8.02314695913361857639599331891618232E-0003   2.68715607755185805229207639563323040E-0002   7.76283570563836398750662027974986727E-0002
   3.23783808817132799281763810681359579E-0003   8.14811031326605240574558048178869535E-0003   2.73516904416871246496049556587077570E-0002   7.87734575229974953271269558434770312E-0002
   3.26029297586097504451018365879938235E-0003   8.27502001587690353024343892702784693E-0003   2.78403988613661510438398761180332589E-0002   7.99031276154176313173224990437866436E-0002
   3.28290359152942274033946534398324743E-0003   8.40390638203274276696034479883276047E-0003   2.83378393160897521587394034377467904E-0002   8.09522110416348870809230920239119930E-0002
   3.30567101517331664424740872032791166E-0003   8.53480019896803449556953832591910198E-0003   2.88441678261615473987806066423596767E-0002   8.20150683471483442077960004960387500E-0002
   3.32859633427923934634469006281900204E-0003   8.66773273343931875095547517261305360E-0003   2.93595431995898569890395826924572010E-0002   8.30918803752981271422525582520068172E-0002
   3.35168064387565428781648899987722081E-0003   8.80273573919393730534116308325896511E-0003   2.98827523711210069463072558995247624E-0002   8.41828303437963846561896183998676991E-0002
   3.37492504658520982396327653203503613E-0003   8.93984146455508780312012054211304366E-0003   3.02377913889712343810479226729648655E-0002   8.52881038759014680412752718130544520E-0002
   3.39833065267740602368157013994730655E-0003   9.07908266012501779899468615762204741E-0003   3.05970486495934319345366508645480396E-0002   8.64078890320014088447616290634200847E-0002
   3.42189858012162672101570317954521039E-0003   9.22049258660819877023693578739635958E-0003   3.09605742702175058260873997379407599E-0002   8.75423763416120700232696618968124351E-0002
   3.44562995464053935185793043529051261E-0003   9.36410502275634883364282413746120429E-0003   3.13284189635195869833525285090205184E-0002   8.86917588357954149448590349326125112E-0002
   3.46952590976386512644145887980582898E-0003   9.50995427343720200389034717054663525E-0003   3.17006340446965682260990740481447725E-0002   8.98562320800034101520242344650036078E-0002
   3.49358758688252210596009147061989558E-0003   9.65807517782895138949113831130779999E-0003   3.20772714386246945084944653262019408E-0002   9.10359942073531502191097140829809527E-0002
